date,sh_index_000001,csi300_index,bond_pure_000015,bond_qdii_004998,dividend_100032,money_market_000198,quant_a_001917,gold_000216,nasdaq_000834,global_tech_017730,oil_501018
2024-08-07,2869.834,3.4481,1.454277566539924,1.6560067860508954,1.4594972067039105,1.2095080776995804,2.0924434714159204,2.180400890868597,4.314154786150714,3.7090212214166502,1.2112781954887217
2024-08-08,2869.901,3.4499,1.453422053231939,1.6538623939679546,1.4604283054003724,1.2095736998568791,2.0951102627177014,2.1825167037861917,4.446028513238289,3.900758527006463,1.2188184747583244
2024-08-09,2862.194,3.4456,1.4529467680608363,1.6584192271442038,1.458100558659218,1.2096393255745244,2.08473940765522,2.20445434298441,4.468329938900204,3.9062367357376004,1.2287755102040816
2024-08-12,2858.205,3.444,1.4513307984790873,1.6617698397737983,1.4604283054003724,1.2098362240914686,2.0808873757748696,2.216369710467706,4.475254582484725,3.9158236010170913,1.246079484425349
2024-08-13,2867.946,3.4481,1.4519011406844107,1.6673988689915173,1.461359404096834,1.2099018640524304,2.0914557709337798,2.2316258351893095,4.585030549898168,4.041548491396697,1.26
2024-08-14,2850.654,3.4375,1.452851711026616,1.667666918001885,1.4594972067039105,1.2099675075747045,2.07031898061596,2.2261692650334077,4.585132382892057,4.0305920739344225,1.2500429645542426
2024-08-15,2877.358,3.4493,1.4525665399239542,1.6609656927426957,1.4641527001862196,1.210033154658484,2.083257856932008,2.2212694877505568,4.693482688391039,4.170286396578429,1.2511063372717508
2024-08-16,2879.43,3.4521,1.4526615969581749,1.665120452403393,1.4636871508379887,1.2100988053039619,2.0726894617730984,2.2232739420935412,4.70193482688391,4.182886276660044,1.2412459720730398
2024-08-19,2893.674,3.4568,1.4531368821292774,1.6657905749293118,1.467877094972067,1.2102957786125204,2.072393151628456,2.246993318485523,4.758757637474542,4.239859647463875,1.2199785177228786
2024-08-20,2866.661,3.4464,1.453231939163498,1.6699453345900095,1.4618249534450651,1.2103614435067251,2.0378236347535177,2.2483296213808464,4.742871690427698,4.191651410629865,1.2003544575725027
2024-08-21,2856.584,3.443,1.453231939163498,1.6698113100848258,1.458100558659218,1.2104271119635952,2.03308267243924,2.2554565701559017,4.765987780040733,4.23328579698651,1.1973576799140708
2024-08-22,2848.772,3.4396,1.453231939163498,1.6637802073515553,1.458100558659218,1.2104927839833235,2.0116495719767786,2.248886414253897,4.684317718940936,4.12016078668852,1.1889473684210525
2024-08-23,2854.368,3.447,1.4533269961977184,1.6708835061262959,1.4590316573556796,1.2105584595661032,2.0063159893732165,2.243207126948775,4.743380855397149,4.193842694122319,1.2106981740064446
2024-08-26,2855.52,3.4457,1.4529467680608363,1.665656550424128,1.458100558659218,1.2107555076946848,2.0260699990160385,2.2557906458797325,4.684419551934827,4.104000070931664,1.228485499462943
2024-08-27,2848.731,3.4372,1.4519011406844107,1.6673988689915173,1.458100558659218,1.2108211975316039,1.9989082357571584,2.252783964365256,4.704887983706721,4.12454335367343,1.2379591836734694
